x,y,z,phi_m,Ax,Ay,Az,Bx,By,Bz
0.95557062, 0, -0.103876, 0.00071315294, -0.0046309715, 5.7053003e-06, -0.014137758, 0.00028412924, 0.42817892, 0.00076617121
0.95568212, 0, -0.10284512, 0.00071233118, -0.0045866941, 5.7014616e-06, -0.01414435, 0.00028446125, 0.42817869, 0.00076662279
0.95579251, 0, -0.10181411, 0.00071150913, -0.0045423822, 5.6975904e-06, -0.014150845, 0.00028480523, 0.42817834, 0.00076709464
0.95590179, 0, -0.100783, 0.00071068677, -0.0044980354, 5.6936959e-06, -0.014157244, 0.00028516169, 0.42817787, 0.00076758745
0.95600995, 0, -0.09975176, 0.00070986408, -0.0044536533, 5.6897876e-06, -0.014163548, 0.00028553106, 0.42817727, 0.00076810167
0.956117, 0, -0.098720408, 0.00070904103, -0.0044092355, 5.685875e-06, -0.014169757, 0.00028591374, 0.42817655, 0.00076863742
0.95622294, 0, -0.09768894, 0.00070821761, -0.0043647816, 5.6819678e-06, -0.01417587, 0.00028631009, 0.42817571, 0.00076919448
0.95632777, 0, -0.09665736, 0.00070739379, -0.0043202913, 5.6780759e-06, -0.014181889, 0.00028672036, 0.42817475, 0.00076977227
0.95643148, 0, -0.095625666, 0.00070656956, -0.0042757642, 5.6742095e-06, -0.014187815, 0.00028714478, 0.42817366, 0.00077036982
0.95653408, 0, -0.094593862, 0.00070574489, -0.0042311999, 5.6703788e-06, -0.014193646, 0.00028758346, 0.42817246, 0.00077098576
0.95663556, 0, -0.093561947, 0.00070491976, -0.004186598, 5.6665942e-06, -0.014199385, 0.00028803647, 0.42817114, 0.00077161832
0.95673594, 0, -0.092529923, 0.00070409417, -0.0041419583, 5.6628663e-06, -0.014205031, 0.00028850376, 0.4281697, 0.0007722653
0.9568352, 0, -0.091497792, 0.00070326809, -0.0040972804, 5.6592057e-06, -0.014210584, 0.00028898521, 0.42816815, 0.00077292415
0.95693334, 0, -0.090465554, 0.00070244152, -0.0040525639, 5.6556235e-06, -0.014216046, 0.0002894806, 0.4281665, 0.00077359189
0.95703038, 0, -0.089433211, 0.00070161445, -0.0040078085, 5.6521307e-06, -0.014221416, 0.00028998963, 0.42816474, 0.00077426523
0.9571263, 0, -0.088400764, 0.00070078687, -0.0039630139, 5.6487385e-06, -0.014226696, 0.0002905119, 0.42816287, 0.00077494053
0.9572211, 0, -0.087368214, 0.00069995879, -0.0039181797, 5.6454581e-06, -0.014231885, 0.00029104692, 0.42816091, 0.00077561384
0.95731479, 0, -0.086335563, 0.00069913021, -0.0038733056, 5.6423012e-06, -0.014236983, 0.00029159412, 0.42815886, 0.00077628098
0.95740737, 0, -0.085302811, 0.00069830115, -0.0038283913, 5.6392793e-06, -0.014241992, 0.00029215283, 0.42815673, 0.00077693755
0.95749883, 0, -0.084269959, 0.00069747161, -0.0037834365, 5.6364042e-06, -0.014246912, 0.00029272232, 0.42815451, 0.00077757896
0.95758918, 0, -0.08323701, 0.00069664161, -0.0037384409, 5.6336877e-06, -0.014251744, 0.00029330176, 0.42815223, 0.00077820052
0.95767842, 0, -0.082203964, 0.00069581118, -0.0036934041, 5.6311417e-06, -0.014256487, 0.00029389027, 0.42814987, 0.00077879745
0.95776654, 0, -0.081170822, 0.00069498035, -0.0036483258, 5.6287785e-06, -0.014261142, 0.00029448688, 0.42814746, 0.00077936497
0.95785354, 0, -0.080137585, 0.00069414916, -0.0036032058, 5.62661e-06, -0.01426571, 0.0002950906, 0.42814501, 0.00077989832
0.95793943, 0, -0.079104256, 0.00069331763, -0.0035580438, 5.6246485e-06, -0.014270192, 0.00029570035, 0.42814251, 0.00078039281
0.95802421, 0, -0.078070834, 0.00069248583, -0.0035128393, 5.6229063e-06, -0.014274587, 0.00029631503, 0.42813998, 0.00078084392
0.95810787, 0, -0.077037322, 0.00069165379, -0.0034675923, 5.6213958e-06, -0.014278896, 0.00029693349, 0.42813742, 0.00078124729
0.95819042, 0, -0.076003719, 0.00069082156, -0.0034223022, 5.6201293e-06, -0.014283121, 0.00029755454, 0.42813486, 0.0007815988
0.95827185, 0, -0.074970029, 0.00068998922, -0.0033769689, 5.6191193e-06, -0.014287261, 0.00029817698, 0.42813229, 0.00078189462
0.95835216, 0, -0.073936251, 0.00068915682, -0.0033315921, 5.6183781e-06, -0.014291316, 0.0002987996, 0.42812974, 0.00078213123
0.95843137, 0, -0.072902387, 0.00068832441, -0.0032861715, 5.6179182e-06, -0.014295289, 0.00029942116, 0.4281272, 0.00078230549
0.95850945, 0, -0.071868438, 0.00068749208, -0.0032407068, 5.617752e-06, -0.014299178, 0.00030004043, 0.42812469, 0.00078241465
0.95858642, 0, -0.070834406, 0.0006866599, -0.0031951977, 5.6178918e-06, -0.014302985, 0.00030065618, 0.42812222, 0.00078245642
0.95866228, 0, -0.069800291, 0.00068582793, -0.0031496439, 5.6183499e-06, -0.01430671, 0.00030126718, 0.4281198, 0.00078242894
0.95873702, 0, -0.068766095, 0.00068499625, -0.0031040452, 5.6191386e-06, -0.014310354, 0.00030187223, 0.42811743, 0.00078233084
0.95881064, 0, -0.067731819, 0.00068416493, -0.0030584014, 5.62027e-06, -0.014313918, 0.00030247014, 0.42811514, 0.00078216128
0.95888315, 0, -0.066697464, 0.00068333407, -0.0030127121, 5.6217561e-06, -0.014317401, 0.00030305976, 0.42811292, 0.00078191989
0.95895454, 0, -0.065663031, 0.00068250372, -0.0029669772, 5.6236087e-06, -0.014320806, 0.00030363996, 0.4281108, 0.00078160685
0.95902481, 0, -0.064628522, 0.00068167397, -0.0029211963, 5.6258397e-06, -0.014324132, 0.00030420965, 0.42810877, 0.00078122285
0.95909397, 0, -0.063593938, 0.0006808449, -0.0028753693, 5.6284606e-06, -0.01432738, 0.00030476778, 0.42810684, 0.00078076909
0.95916202, 0, -0.06255928, 0.00068001658, -0.0028294959, 5.6314827e-06, -0.01433055, 0.00030531336, 0.42810502, 0.00078024728
0.95922895, 0, -0.061524549, 0.00067918908, -0.002783576, 5.6349171e-06, -0.014333644, 0.00030584543, 0.42810333, 0.00077965962
0.95929476, 0, -0.060489747, 0.00067836248, -0.0027376094, 5.6387749e-06, -0.014336663, 0.00030636311, 0.42810176, 0.00077900879
0.95935945, 0, -0.059454874, 0.00067753683, -0.0026915959, 5.6430665e-06, -0.014339606, 0.00030686557, 0.42810032, 0.00077829787
0.95942303, 0, -0.058419932, 0.0006767122, -0.0026455353, 5.6478024e-06, -0.014342475, 0.00030735203, 0.42809901, 0.00077753041
0.95948549, 0, -0.057384922, 0.00067588866, -0.0025994274, 5.6529925e-06, -0.01434527, 0.00030782182, 0.42809784, 0.00077671029
0.95954684, 0, -0.056349845, 0.00067506625, -0.0025532723, 5.6586466e-06, -0.014347992, 0.00030827429, 0.42809682, 0.00077584176
0.95960707, 0, -0.055314702, 0.00067424504, -0.0025070698, 5.6647739e-06, -0.014350642, 0.00030870891, 0.42809594, 0.00077492935
0.95966618, 0, -0.054279495, 0.00067342505, -0.0024608197, 5.6713835e-06, -0.014353221, 0.00030912521, 0.42809521, 0.00077397786
0.95972418, 0, -0.053244225, 0.00067260634, -0.0024145222, 5.6784837e-06, -0.014355729, 0.0003095228, 0.42809463, 0.00077299226
0.95978105, 0, -0.052208894, 0.00067178895, -0.002368177, 5.6860827e-06, -0.014358167, 0.00030990138, 0.4280942, 0.00077197772
0.95983682, 0, -0.051173501, 0.00067097289, -0.0023217843, 5.6941881e-06, -0.014360537, 0.00031026073, 0.42809392, 0.00077093948
0.95989146, 0, -0.050138049, 0.0006701582, -0.0022753441, 5.702807e-06, -0.014362838, 0.00031060071, 0.42809378, 0.00076988284
0.95994499, 0, -0.049102538, 0.0006693449, -0.0022288564, 5.711946e-06, -0.014365073, 0.00031092127, 0.42809379, 0.00076881311
0.9599974, 0, -0.04806697, 0.00066853299, -0.0021823213, 5.7216112e-06, -0.01436724, 0.00031122244, 0.42809394, 0.00076773553
0.96004869, 0, -0.047031347, 0.00066772249, -0.0021357389, 5.731808e-06, -0.014369342, 0.00031150434, 0.42809423, 0.00076665524
0.96009887, 0, -0.045995668, 0.00066691341, -0.0020891095, 5.7425414e-06, -0.01437138, 0.00031176714, 0.42809466, 0.00076557723
0.96014793, 0, -0.044959936, 0.00066610573, -0.0020424331, 5.7538156e-06, -0.014373354, 0.00031201112, 0.42809522, 0.00076450628
0.96019587, 0, -0.043924152, 0.00066529945, -0.0019957101, 5.7656343e-06, -0.014375264, 0.00031223659, 0.4280959, 0.00076344692
0.96024269, 0, -0.042888317, 0.00066449457, -0.0019489407, 5.7780003e-06, -0.014377113, 0.00031244396, 0.4280967, 0.0007624034
0.9602884, 0, -0.041852432, 0.00066369105, -0.0019021251, 5.7909161e-06, -0.0143789, 0.00031263369, 0.42809762, 0.00076137965
0.96033299, 0, -0.040816497, 0.00066288889, -0.0018552638, 5.8043831e-06, -0.014380627, 0.00031280627, 0.42809865, 0.00076037924
0.96037646, 0, -0.039780516, 0.00066208806, -0.0018083571, 5.8184022e-06, -0.014382295, 0.00031296227, 0.42809977, 0.00075940535
0.96041882, 0, -0.038744488, 0.00066128853, -0.0017614054, 5.8329734e-06, -0.014383904, 0.00031310228, 0.42810099, 0.00075846079
0.96046005, 0, -0.037708415, 0.00066049027, -0.0017144093, 5.848096e-06, -0.014385456, 0.00031322694, 0.4281023, 0.00075754793
0.96050017, 0, -0.036672299, 0.00065969325, -0.0016673691, 5.8637685e-06, -0.01438695, 0.00031333691, 0.42810368, 0.00075666872
0.96053917, 0, -0.035636139, 0.00065889744, -0.0016202856, 5.8799885e-06, -0.014388389, 0.00031343286, 0.42810513, 0.00075582472
0.96057706, 0, -0.034599938, 0.00065810279, -0.0015731592, 5.896753e-06, -0.014389774, 0.00031351552, 0.42810664, 0.00075501703
0.96061382, 0, -0.033563697, 0.00065730929, -0.0015259906, 5.9140578e-06, -0.014391104, 0.00031358558, 0.4281082, 0.00075424638
0.96064947, 0, -0.032527417, 0.00065651688, -0.0014787806, 5.931898e-06, -0.014392381, 0.00031364378, 0.4281098, 0.00075351309
0.960684, 0, -0.031491099, 0.00065572553, -0.0014315297, 5.950268e-06, -0.014393605, 0.00031369085, 0.42811144, 0.00075281711
0.96071741, 0, -0.030454744, 0.00065493521, -0.0013842389, 5.969161e-06, -0.014394779, 0.00031372753, 0.4281131, 0.00075215808
0.96074971, 0, -0.029418354, 0.00065414588, -0.0013369089, 5.9885694e-06, -0.014395901, 0.00031375453, 0.42811477, 0.00075153527
0.96078088, 0, -0.02838193, 0.00065335749, -0.0012895405, 6.0084849e-06, -0.014396975, 0.0003137726, 0.42811644, 0.00075094773
0.96081094, 0, -0.027345472, 0.00065257003, -0.0012421348, 6.028898e-06, -0.014397999, 0.00031378245, 0.42811811, 0.00075039421
0.96083988, 0, -0.026308983, 0.00065178344, -0.0011946926, 6.0497984e-06, -0.014398975, 0.00031378482, 0.42811977, 0.00074987329
0.9608677, 0, -0.025272463, 0.00065099771, -0.001147215, 6.0711749e-06, -0.014399904, 0.00031378042, 0.4281214, 0.00074938336
0.96089441, 0, -0.024235914, 0.0006502128, -0.001099703, 6.0930154e-06, -0.014400787, 0.00031376996, 0.428123, 0.00074892268
0.96091999, 0, -0.023199337, 0.00064942869, -0.0010521577, 6.1153069e-06, -0.014401624, 0.00031375414, 0.42812456, 0.0007484894
0.96094446, 0, -0.022162732, 0.00064864534, -0.0010045802, 6.1380354e-06, -0.014402416, 0.00031373367, 0.42812607, 0.00074808163
0.96096781, 0, -0.021126102, 0.00064786273, -0.00095697165, 6.161186e-06, -0.014403164, 0.00031370924, 0.42812751, 0.00074769744
0.96099004, 0, -0.020089447, 0.00064708084, -0.0009093333, 6.1847431e-06, -0.014403869, 0.00031368153, 0.42812889, 0.00074733489
0.96101115, 0, -0.019052769, 0.00064629965, -0.00086166639, 6.20869e-06, -0.014404531, 0.00031365121, 0.4281302, 0.00074699211
0.96103114, 0, -0.018016069, 0.00064551914, -0.0008139722, 6.2330094e-06, -0.014405151, 0.00031361895, 0.42813142, 0.00074666724
0.96105002, 0, -0.016979347, 0.00064473929, -0.00076625206, 6.257683e-06, -0.01440573, 0.00031358539, 0.42813256, 0.00074635854
0.96106778, 0, -0.015942606, 0.0006439601, -0.00071850731, 6.2826917e-06, -0.014406267, 0.00031355116, 0.4281336, 0.00074606434
0.96108442, 0, -0.014905847, 0.00064318154, -0.00067073936, 6.3080157e-06, -0.014406765, 0.00031351685, 0.42813453, 0.00074578311
0.96109994, 0, -0.01386907, 0.0006424036, -0.00062294962, 6.3336344e-06, -0.014407223, 0.00031348307, 0.42813536, 0.00074551341
0.96111434, 0, -0.012832276, 0.00064162628, -0.00057513955, 6.3595266e-06, -0.014407642, 0.00031345034, 0.42813607, 0.00074525394
0.96112762, 0, -0.011795468, 0.00064084957, -0.00052731062, 6.3856703e-06, -0.014408022, 0.00031341921, 0.42813667, 0.00074500354
0.96113979, 0, -0.010758647, 0.00064007344, -0.00047946435, 6.4120428e-06, -0.014408364, 0.00031339014, 0.42813714, 0.00074476114
0.96115083, 0, -0.0097218123, 0.00063929791, -0.00043160227, 6.438621e-06, -0.014408668, 0.00031336358, 0.42813748, 0.00074452582
0.96116076, 0, -0.0086849667, 0.00063852296, -0.00038372592, 6.4653812e-06, -0.014408935, 0.00031333994, 0.4281377, 0.00074429674
0.96116957, 0, -0.0076481109, 0.00063774859, -0.00033583689, 6.4922991e-06, -0.014409164, 0.00031331958, 0.42813777, 0.00074407315
0.96117726, 0, -0.0066112463, 0.00063697479, -0.00028793677, 6.51935e-06, -0.014409357, 0.00031330281, 0.42813772, 0.00074385439
0.96118384, 0, -0.005574374, 0.00063620156, -0.00024002716, 6.5465088e-06, -0.014409514, 0.0003132899, 0.42813752, 0.00074363982
0.96118929, 0, -0.0045374952, 0.0006354289, -0.0001921097, 6.57375e-06, -0.014409634, 0.00031328109, 0.42813717, 0.00074342886
0.96119363, 0, -0.0035006111, 0.0006346568, -0.00014418601, 6.601048e-06, -0.014409718, 0.00031327656, 0.42813669, 0.00074322092
0.96119684, 0, -0.0024637229, 0.00063388526, -9.6257735e-05, 6.6283766e-06, -0.014409766, 0.00031327646, 0.42813606, 0.0007430154
0.96119894, 0, -0.0014268319, 0.00063311428, -4.8326537e-05, 6.6557098e-06, -0.014409779, 0.00031328089, 0.42813528, 0.00074281169
0.96119992, 0, -0.0003899392, 0.00063234386, -3.9406319e-07, 6.6830213e-06, -0.014409756, 0.00031328992, 0.42813436, 0.00074260911
0.96119978, 0, 0.0006469539, 0.000631574, 4.7538022e-05, 6.7102846e-06, -0.014409697, 0.0003133036, 0.42813329, 0.00074240693
0.96119853, 0, 0.0016838463, 0.00063080471, 9.5468066e-05, 6.7374734e-06, -0.014409602, 0.00031332193, 0.42813208, 0.00074220435
0.96119615, 0, 0.0027207368, 0.00063003597, 0.00014339441, 6.7645615e-06, -0.014409472, 0.00031334491, 0.42813072, 0.00074200052
0.96119266, 0, 0.003757624, 0.0006292678, 0.0001913154, 6.7915225e-06, -0.014409305, 0.0003133725, 0.42812922, 0.0007417945
0.96118804, 0, 0.0047945069, 0.0006285002, 0.00023922939, 6.8183306e-06, -0.014409103, 0.00031340465, 0.42812758, 0.00074158529
0.96118231, 0, 0.0058313842, 0.00062773318, 0.00028713475, 6.84496e-06, -0.014408865, 0.00031344127, 0.42812579, 0.00074137184
0.96117546, 0, 0.0068682548, 0.00062696673, 0.00033502986, 6.8713851e-06, -0.01440859, 0.00031348229, 0.42812388, 0.00074115309
0.96116749, 0, 0.0079051173, 0.00062620087, 0.0003829131, 6.8975809e-06, -0.014408279, 0.00031352761, 0.42812183, 0.00074092793
0.96115841, 0, 0.0089419706, 0.00062543561, 0.00043078289, 6.9235227e-06, -0.01440793, 0.0003135771, 0.42811965, 0.00074069527
0.9611482, 0, 0.0099788136, 0.00062467095, 0.00047863765, 6.9491862e-06, -0.014407545, 0.00031363066, 0.42811735, 0.00074045406
0.96113688, 0, 0.011015645, 0.0006239069, 0.00052647582, 6.9745476e-06, -0.014407122, 0.00031368814, 0.42811494, 0.00074020329
0.96112443, 0, 0.012052463, 0.00062314348, 0.00057429589, 6.999584e-06, -0.014406661, 0.00031374939, 0.42811241, 0.00073994204
0.96111087, 0, 0.013089268, 0.0006223807, 0.00062209634, 7.0242726e-06, -0.014406161, 0.00031381427, 0.42810977, 0.00073966948
0.96109619, 0, 0.014126057, 0.00062161857, 0.00066987571, 7.0485918e-06, -0.014405623, 0.0003138826, 0.42810704, 0.0007393849
0.9610804, 0, 0.01516283, 0.00062085711, 0.00071763254, 7.0725203e-06, -0.014405045, 0.00031395421, 0.42810422, 0.00073908771
0.96106348, 0, 0.016199585, 0.00062009633, 0.00076536544, 7.0960378e-06, -0.014404427, 0.00031402891, 0.42810131, 0.00073877748
0.96104545, 0, 0.017236321, 0.00061933624, 0.000813073, 7.1191247e-06, -0.014403768, 0.0003141065, 0.42809833, 0.00073845392
0.96102629, 0, 0.018273038, 0.00061857687, 0.0008607539, 7.1417621e-06, -0.014403069, 0.00031418679, 0.42809529, 0.00073811689
0.96100602, 0, 0.019309733, 0.00061781822, 0.00090840683, 7.1639323e-06, -0.014402327, 0.00031426954, 0.42809219, 0.0007377664
0.96098463, 0, 0.020346405, 0.0006170603, 0.00095603052, 7.1856182e-06, -0.014401543, 0.00031435454, 0.42808905, 0.00073740261
0.96096212, 0, 0.021383054, 0.00061630315, 0.0010036237, 7.2068037e-06, -0.014400717, 0.00031444155, 0.42808588, 0.00073702578
0.9609385, 0, 0.022419678, 0.00061554676, 0.0010511853, 7.2274737e-06, -0.014399846, 0.00031453032, 0.42808268, 0.00073663634
0.96091375, 0, 0.023456276, 0.00061479116, 0.0010987141, 7.2476139e-06, -0.014398931, 0.00031462062, 0.42807947, 0.00073623478
0.96088789, 0, 0.024492846, 0.00061403635, 0.001146209, 7.2672112e-06, -0.01439797, 0.00031471219, 0.42807627, 0.0007358217
0.96086091, 0, 0.025529388, 0.00061328235, 0.0011936689, 7.2862533e-06, -0.014396964, 0.00031480478, 0.42807307, 0.00073539775
0.96083281, 0, 0.026565901, 0.00061252917, 0.0012410928, 7.304729e-06, -0.01439591, 0.00031489812, 0.42806989, 0.00073496364
0.9608036, 0, 0.027602382, 0.00061177682, 0.0012884799, 7.3226279e-06, -0.014394809, 0.00031499198, 0.42806675, 0.0007345201
0.96077326, 0, 0.028638831, 0.00061102532, 0.0013358291, 7.3399409e-06, -0.01439366, 0.00031508609, 0.42806366, 0.00073406787
0.96074181, 0, 0.029675248, 0.00061027467, 0.0013831396, 7.3566597e-06, -0.014392461, 0.00031518023, 0.42806063, 0.00073360767
0.96070924, 0, 0.030711629, 0.00060952488, 0.0014304105, 7.3727771e-06, -0.014391212, 0.00031527415, 0.42805766, 0.00073314022
0.96067555, 0, 0.031747975, 0.00060877596, 0.0014776411, 7.3882867e-06, -0.014389912, 0.00031536765, 0.42805478, 0.00073266618
0.96064074, 0, 0.032784283, 0.00060802792, 0.0015248307, 7.4031833e-06, -0.014388561, 0.00031546053, 0.42805199, 0.00073218616
0.96060481, 0, 0.033820554, 0.00060728076, 0.0015719786, 7.4174625e-06, -0.014387156, 0.00031555261, 0.42804931, 0.0007317007
0.96056777, 0, 0.034856785, 0.0006065345, 0.0016190841, 7.4311209e-06, -0.014385698, 0.00031564377, 0.42804673, 0.00073121028
0.96052961, 0, 0.035892976, 0.00060578913, 0.0016661466, 7.4441561e-06, -0.014384186, 0.00031573387, 0.42804429, 0.0007307153
0.96049033, 0, 0.036929125, 0.00060504466, 0.0017131656, 7.4565664e-06, -0.014382618, 0.00031582286, 0.42804198, 0.00073021608
0.96044994, 0, 0.037965231, 0.0006043011, 0.0017601407, 7.4683512e-06, -0.014380994, 0.00031591068, 0.42803981, 0.00072971285
0.96040842, 0, 0.039001293, 0.00060355845, 0.0018070713, 7.4795106e-06, -0.014379313, 0.00031599736, 0.4280378, 0.00072920578
0.96036579, 0, 0.040037309, 0.00060281672, 0.001853957, 7.4900457e-06, -0.014377574, 0.00031608295, 0.42803595, 0.00072869494
0.96032204, 0, 0.041073279, 0.00060207591, 0.0019007974, 7.4999582e-06, -0.014375775, 0.00031616754, 0.42803427, 0.00072818036
0.96027718, 0, 0.042109201, 0.00060133603, 0.0019475924, 7.5092506e-06, -0.014373918, 0.00031625131, 0.42803277, 0.00072766199
0.96023119, 0, 0.043145074, 0.00060059708, 0.0019943414, 7.5179262e-06, -0.014371999, 0.00031633444, 0.42803146, 0.00072713973
0.96018409, 0, 0.044180897, 0.00059985906, 0.0020410444, 7.5259891e-06, -0.014370019, 0.0003164172, 0.42803033, 0.00072661346
0.96013587, 0, 0.045216668, 0.00059912199, 0.002087701, 7.5334439e-06, -0.014367976, 0.00031649989, 0.42802941, 0.00072608299
0.96008654, 0, 0.046252387, 0.00059838586, 0.0021343112, 7.5402959e-06, -0.01436587, 0.00031658286, 0.42802868, 0.00072554816
0.96003608, 0, 0.047288052, 0.00059765069, 0.0021808747, 7.5465509e-06, -0.014363699, 0.00031666648, 0.42802816, 0.00072500878
0.95998451, 0, 0.048323662, 0.00059691648, 0.0022273916, 7.5522156e-06, -0.014361464, 0.0003167512, 0.42802785, 0.00072446466
0.95993182, 0, 0.049359215, 0.00059618323, 0.0022738616, 7.5572967e-06, -0.014359163, 0.00031683744, 0.42802776, 0.00072391564
0.95987802, 0, 0.050394712, 0.00059545096, 0.0023202849, 7.5618019e-06, -0.014356795, 0.0003169257, 0.42802788, 0.0007233616
0.9598231, 0, 0.051430149, 0.00059471966, 0.0023666613, 7.5657391e-06, -0.014354359, 0.00031701643, 0.42802821, 0.00072280244
0.95976706, 0, 0.052465527, 0.00059398935, 0.0024129909, 7.5691166e-06, -0.014351855, 0.00031711013, 0.42802876, 0.0007222381
0.9597099, 0, 0.053500844, 0.00059326003, 0.0024592737, 7.5719433e-06, -0.014349281, 0.00031720728, 0.42802952, 0.00072166862
0.95965163, 0, 0.054536098, 0.0005925317, 0.0025055099, 7.5742282e-06, -0.014346638, 0.00031730834, 0.4280305, 0.00072109404
0.95959224, 0, 0.055571289, 0.00059180438, 0.0025516995, 7.5759809e-06, -0.014343924, 0.00031741373, 0.42803169, 0.00072051449
0.95953174, 0, 0.056606415, 0.00059107806, 0.0025978427, 7.577211e-06, -0.014341138, 0.00031752387, 0.4280331, 0.00071993018
0.95947011, 0, 0.057641476, 0.00059035277, 0.0026439396, 7.5779286e-06, -0.014338279, 0.0003176391, 0.4280347, 0.00071934134
0.95940738, 0, 0.058676469, 0.00058962849, 0.0026899904, 7.5781439e-06, -0.014335348, 0.00031775973, 0.42803651, 0.00071874828
0.95934352, 0, 0.059711394, 0.00058890524, 0.0027359952, 7.5778673e-06, -0.014332342, 0.000317886, 0.42803852, 0.00071815138
0.95927855, 0, 0.06074625, 0.00058818303, 0.0027819543, 7.5771095e-06, -0.014329262, 0.00031801811, 0.42804071, 0.00071755104
0.95921246, 0, 0.061781035, 0.00058746185, 0.0028278679, 7.5758813e-06, -0.014326106, 0.00031815615, 0.42804309, 0.0007169477
0.95914526, 0, 0.062815748, 0.00058674171, 0.0028737362, 7.5741935e-06, -0.014322875, 0.00031830019, 0.42804565, 0.00071634185
0.95907694, 0, 0.063850388, 0.00058602262, 0.0029195595, 7.5720571e-06, -0.014319566, 0.0003184502, 0.42804837, 0.00071573399
0.9590075, 0, 0.064884953, 0.00058530458, 0.002965338, 7.5694831e-06, -0.01431618, 0.00031860609, 0.42805125, 0.00071512463
0.95893695, 0, 0.065919443, 0.00058458759, 0.003011072, 7.5664827e-06, -0.014312716, 0.0003187677, 0.42805428, 0.0007145143
0.95886528, 0, 0.066953857, 0.00058387166, 0.0030567618, 7.563067e-06, -0.014309173, 0.00031893482, 0.42805746, 0.0007139035
0.95879249, 0, 0.067988192, 0.00058315678, 0.0031024077, 7.5592471e-06, -0.01430555, 0.00031910719, 0.42806076, 0.00071329273
0.95871859, 0, 0.069022449, 0.00058244296, 0.0031480099, 7.5550343e-06, -0.014301847, 0.0003192845, 0.42806418, 0.00071268248
0.95864358, 0, 0.070056625, 0.00058173019, 0.0031935689, 7.5504395e-06, -0.014298063, 0.00031946638, 0.4280677, 0.0007120732
0.95856745, 0, 0.071090719, 0.00058101848, 0.0032390847, 7.545474e-06, -0.014294198, 0.00031965247, 0.42807132, 0.00071146531
0.9584902, 0, 0.072124731, 0.00058030783, 0.0032845579, 7.5401487e-06, -0.014290251, 0.00031984236, 0.42807503, 0.0007108592
0.95841184, 0, 0.073158659, 0.00057959824, 0.0033299887, 7.5344745e-06, -0.014286221, 0.00032003565, 0.4280788, 0.00071025522
0.95833236, 0, 0.074192501, 0.0005788897, 0.0033753773, 7.5284625e-06, -0.014282108, 0.00032023193, 0.42808263, 0.0007096537
0.95825177, 0, 0.075226258, 0.00057818222, 0.0034207242, 7.5221233e-06, -0.014277911, 0.00032043081, 0.42808651, 0.00070905493
0.95817006, 0, 0.076259927, 0.00057747579, 0.0034660297, 7.5154677e-06, -0.01427363, 0.0003206319, 0.42809042, 0.00070845916
0.95808724, 0, 0.077293507, 0.00057677041, 0.003511294, 7.5085064e-06, -0.014269263, 0.00032083484, 0.42809434, 0.00070786663
0.9580033, 0, 0.078326997, 0.00057606608, 0.0035565175, 7.5012496e-06, -0.014264812, 0.00032103932, 0.42809827, 0.00070727754
0.95791825, 0, 0.079360396, 0.00057536279, 0.0036017005, 7.493708e-06, -0.014260274, 0.00032124504, 0.4281022, 0.00070669209
0.95783208, 0, 0.080393702, 0.00057466055, 0.0036468433, 7.4858916e-06, -0.01425565, 0.00032145175, 0.4281061, 0.00070611044
0.9577448, 0, 0.081426916, 0.00057395936, 0.0036919462, 7.4778107e-06, -0.014250938, 0.00032165924, 0.42810997, 0.00070553278
0.9576564, 0, 0.082460034, 0.0005732592, 0.0037370096, 7.4694752e-06, -0.014246139, 0.00032186734, 0.42811379, 0.00070495926
0.95756689, 0, 0.083493056, 0.00057256008, 0.0037820337, 7.4608949e-06, -0.014241252, 0.00032207593, 0.42811755, 0.00070439005
0.95747627, 0, 0.084525981, 0.00057186198, 0.0038270189, 7.4520797e-06, -0.014236277, 0.00032228492, 0.42812125, 0.0007038253
0.95738453, 0, 0.085558808, 0.00057116492, 0.0038719655, 7.443039e-06, -0.014231212, 0.00032249424, 0.42812486, 0.00070326517
0.95729167, 0, 0.086591536, 0.00057046888, 0.0039168738, 7.4337824e-06, -0.014226058, 0.00032270389, 0.42812839, 0.00070270982
0.9571977, 0, 0.087624162, 0.00056977386, 0.0039617441, 7.424319e-06, -0.014220814, 0.00032291387, 0.42813181, 0.0007021594
0.95710262, 0, 0.088656687, 0.00056907986, 0.0040065766, 7.4146582e-06, -0.01421548, 0.0003231242, 0.42813512, 0.00070161407
0.95700643, 0, 0.089689108, 0.00056838687, 0.0040513718, 7.4048088e-06, -0.014210054, 0.00032333493, 0.42813831, 0.00070107394
0.95690912, 0, 0.090721425, 0.00056769489, 0.0040961299, 7.3947799e-06, -0.014204537, 0.0003235461, 0.42814137, 0.00070053914
0.9568107, 0, 0.091753636, 0.00056700391, 0.0041408512, 7.38458e-06, -0.014198928, 0.00032375779, 0.42814429, 0.00070000976
0.95671116, 0, 0.092785741, 0.00056631393, 0.0041855361, 7.3742179e-06, -0.014193227, 0.00032397003, 0.42814707, 0.00069948584
0.95661051, 0, 0.093817738, 0.00056562495, 0.0042301847, 7.3637019e-06, -0.014187434, 0.00032418289, 0.42814969, 0.00069896741
0.95650875, 0, 0.094849625, 0.00056493696, 0.0042747976, 7.3530404e-06, -0.014181547, 0.0003243964, 0.42815216, 0.00069845442
0.95640587, 0, 0.095881403, 0.00056424996, 0.0043193748, 7.3422416e-06, -0.014175567, 0.00032461059, 0.42815447, 0.00069794677
